Date,XLB,XLC,XLE,XLF,XLI,XLK,XLP,XLRE,XLU,XLV,XLY,Daily Total
2020-01-29,0.0,10482.426366491301,0.0,15969.45899631153,29677.998990245338,21148.503450468652,0.0,3926.717795775692,0.0,0.0,35437.35641177886,116642.46
2020-01-30,0.0,10383.928684695577,0.0,16164.981823202175,29706.621532972516,21333.501165122332,0.0,3935.619674909692,0.0,0.0,35389.242438533896,116913.9
2020-01-31,0.0,10213.451927741435,0.0,15842.633378868952,29023.258325361083,20745.861365634162,0.0,3881.219302424135,0.0,0.0,35474.149450142664,115180.57
2020-02-03,0.0,10334.679843797712,0.0,15937.752591950886,29012.52487183839,21024.44615946559,0.0,3887.1538885134682,0.0,0.0,35717.549550087795,115914.11
2020-02-04,0.0,10440.754270346955,0.0,16101.569014480885,29554.56427473437,21575.086416023023,0.0,3934.6305772281366,0.0,0.0,36343.031202272374,117949.64
2020-02-05,0.0,10455.907759853992,0.0,16418.633058087336,30046.514227857788,21705.673038131506,0.0,3931.66328418347,0.0,0.0,36560.959198734876,119119.35
2020-02-06,0.0,10588.500793040545,0.0,16397.49545518024,30139.53749172112,21899.376527592423,0.0,3946.499749406804,0.0,0.0,36481.7126545667,119453.12
2020-02-07,0.0,10580.924048287028,0.0,16349.935848639272,29932.024056949063,21699.143707026084,0.0,3949.4670424514707,0.0,0.0,36314.72886506945,118826.22
2020-02-10,0.0,10645.326378691925,0.0,16381.642252999916,30103.759313312148,21992.963606770165,0.0,3997.9328288476945,0.0,0.0,36727.94298823212,119849.57
2020-02-11,0.0,10633.96126156165,0.0,16445.055061721207,30211.093848539072,21921.140964610502,0.0,4045.4095175623625,0.0,0.0,37010.966360261344,120267.63
2020-02-12,0.0,10764.660108559823,0.0,16455.623863174755,30486.585822288183,22149.667553300344,0.0,4072.1151549643637,0.0,0.0,37387.3874450602,121316.04
2020-02-13,0.0,10768.448480936584,0.0,16455.623863174755,30311.272748084204,22093.080017053337,0.0,4096.842597003254,0.0,0.0,37322.29206949349,121047.56
2020-02-14,0.0,10783.601970443618,0.0,16468.834864991688,30282.650205357026,22188.843539932892,0.0,4142.341090354811,0.0,0.0,37271.34786252822,121137.62
2020-02-18,0.0,12157.666410189233,0.0,5788.358041107109,15810.355348351595,65274.022561708305,0.0,0.0,0.0,0.0,21799.411911664713,120829.81
2020-02-19,0.0,12210.682572801257,0.0,5829.6073838423945,15800.965661127251,66019.13047522515,0.0,0.0,0.0,0.0,21898.74848907034,121759.13
2020-02-20,0.0,12087.685075541363,0.0,5822.11431522563,15774.674536899085,65351.102690692795,0.0,0.0,0.0,0.0,21911.993366057755,120947.57
2020-02-21,0.0,11903.18882965152,0.0,5764.04303344571,15708.946726328673,63880.15689590524,0.0,0.0,0.0,0.0,21574.249002878627,118830.58
2020-02-24,0.0,11502.386640304623,0.0,5578.589585180801,15246.974114890912,61220.89244593996,0.0,0.0,0.0,0.0,20832.535891583284,114381.38
2020-02-25,0.0,11199.13419016385,0.0,5387.516335453319,14634.76650786364,59306.73590949151,0.0,0.0,0.0,0.0,20274.595448488348,110802.75
2020-02-26,0.0,11182.169018128001,0.0,5353.79752667788,14523.968198616372,59525.129608280935,0.0,0.0,0.0,0.0,20115.656924639345,110700.72
2020-02-27,0.0,10736.833252187003,0.0,5117.765865249814,13975.610464714642,56332.72759950618,0.0,0.0,0.0,0.0,19291.163332172648,105454.1
2020-02-28,0.0,10783.487475285585,0.0,4990.3836987648265,13831.009281459736,56910.82856688993,0.0,0.0,0.0,0.0,19195.137974013873,105710.85
2020-03-02,0.0,11137.635441533903,0.0,5233.9084288096565,14204.718832988652,60058.267167090395,0.0,0.0,0.0,0.0,19837.51450790359,110472.04
2020-03-03,0.0,10770.7635962587,0.0,5035.34211046541,13853.54453079816,57745.86329755537,0.0,0.0,0.0,0.0,19352.42088823945,106757.93
2020-03-04,0.0,11154.60061356975,0.0,5202.062887188409,14430.071326372925,60238.120801387566,0.0,0.0,0.0,0.0,20019.631566480573,111044.49
2020-03-05,0.0,10747.436484709408,0.0,4954.791622835197,13723.966847102203,58317.540920857085,0.0,0.0,0.0,0.0,19267.984797444667,107011.72
2020-03-06,0.0,10562.940238819567,0.0,4789.944113266389,13603.778850630591,57109.95223343323,0.0,0.0,0.0,0.0,18981.564332591777,105048.18
2020-03-09,0.0,9861.006245836375,0.0,4265.429310092909,12351.19457490301,52754.92494580892,0.0,0.0,0.0,0.0,17782.90296523055,97015.46
2020-03-10,0.0,10367.84076040732,0.0,4527.686711679649,13000.960930827663,56300.61087909598,0.0,0.0,0.0,0.0,18764.679471922827,102961.78
2020-03-11,0.0,9920.553999682199,0.0,4276.668913018055,12232.884515876267,53628.499740966596,0.0,0.0,0.0,0.0,17741.512724644876,97800.12
2020-03-12,0.0,9004.265058026074,0.0,3813.9719259328776,10950.253241030781,48425.59103451278,0.0,0.0,0.0,0.0,15912.064090757922,88106.15
2020-03-13,0.0,9795.266204197465,0.0,4325.37385902702,11829.127965229445,54097.40385895565,0.0,0.0,0.0,0.0,16920.33035142503,96967.5
2020-03-16,0.0,8690.409375362895,0.0,3724.0551025317095,10477.013004923809,46620.63134745905,0.0,0.0,0.0,0.0,14797.838814191478,84309.95
2020-03-17,0.0,9067.884453160503,0.0,3930.1144894927197,10916.45036702314,49780.91663582359,0.0,0.0,0.0,0.0,15330.945112935007,89026.31
2020-03-18,0.0,8762.511356515248,0.0,3592.9264017383393,10127.735419552635,47847.490067129016,0.0,0.0,0.0,0.0,14479.961766493474,84810.63
2020-03-19,0.0,8932.163076873723,0.0,3671.603622214362,10172.787138855041,47995.226981015985,0.0,0.0,0.0,0.0,14988.233920885597,85760.01
2020-03-20,0.0,8520.75765500442,0.0,3542.3481885751826,9639.452904512262,45869.10008986016,0.0,0.0,0.0,0.0,14561.086638041405,82132.75
2020-03-23,0.0,8558.929292085077,0.0,3300.6967256845437,9154.945043736076,45091.875455933114,0.0,0.0,0.0,0.0,14473.339327999767,80579.79
2020-03-24,0.0,9065.763806656023,0.0,3718.435301069137,10323.022134444556,49870.84345297218,0.0,0.0,0.0,0.0,15855.7733635614,88833.84
2020-03-25,0.0,8925.80113736028,0.0,3819.591727395451,10877.013680680893,49755.22325949542,0.0,0.0,0.0,0.0,16128.948951426873,89506.58
2020-03-26,0.0,9443.238884453629,0.0,4063.116457440281,11541.803536164498,52883.391827449756,0.0,0.0,0.0,0.0,16794.50402004457,94726.05
2020-03-27,0.0,9063.643160151541,0.0,3931.9877566469104,11064.807425167788,50513.17786117635,0.0,0.0,0.0,0.0,16243.186015443343,90816.8
2020-03-30,0.0,9400.82595436401,0.0,4012.5382442771242,11222.554170536778,52607.18803192196,0.0,0.0,0.0,0.0,16575.963549752192,93819.07
2020-03-31,0.0,9377.49884281472,0.0,3896.3956807172817,11081.708862171607,51675.803140025906,0.0,0.0,0.0,0.0,16229.941138455926,92261.35
2020-04-01,0.0,8995.782472008152,0.0,3662.237286443407,10585.933376726207,49209.23901252187,0.0,0.0,0.0,0.0,15522.995829252553,87976.19
2020-04-02,0.0,9116.659322763566,0.0,3754.0273769987657,10728.656622536248,50333.32422687918,0.0,0.0,0.0,0.0,15569.352898708512,89502.02
2020-04-03,0.0,8947.007602405089,0.0,3677.2234236769345,10576.543689501863,49511.136184377836,0.0,0.0,0.0,0.0,15299.488530089891,88011.4
2020-04-06,0.0,9525.944098128386,0.0,3939.480825263675,11299.549605776405,53789.08334301764,0.0,0.0,0.0,0.0,16590.864036363037,95144.92
2020-04-07,0.0,9600.16672578522,0.0,3982.565969810068,11286.404043662322,53275.2158164543,0.0,0.0,0.0,0.0,16832.583041383394,94976.94
2020-04-08,0.0,9805.869436719871,0.0,4156.779815149831,11690.160594309144,54726.89157899574,0.0,0.0,0.0,0.0,17350.78885351608,97730.49
2020-04-09,0.0,9877.971417872222,0.0,4377.825339344369,11861.052901792216,54746.16161124187,0.0,0.0,0.0,0.0,17663.6990723438,98526.71
2020-04-13,0.0,9897.057236412551,0.0,4220.470898392325,11534.291786385022,54868.20514880066,0.0,0.0,0.0,0.0,17648.798585732955,98168.82
2020-04-14,0.0,10189.70645403092,0.0,4235.457035625853,11746.498717655211,57142.06895384344,0.0,0.0,0.0,0.0,18345.81023719577,101659.54
2020-04-15,0.0,10085.794775311355,0.0,4053.1881415230678,11419.737602248017,55934.48026641959,0.0,0.0,0.0,0.0,17941.841489079558,99435.04
2020-04-16,0.0,10123.966412392012,0.0,3978.8194355016853,11318.328980225095,56583.23801870581,0.0,0.0,0.0,0.0,18162.03756899536,100166.39
2020-04-17,0.0,10255.44649566983,0.0,4197.055058964937,11849.785277123003,57360.46265263286,0.0,0.0,0.0,0.0,18698.45508698574,102361.2
2020-04-20,0.0,10172.741281995073,0.0,4117.44120491182,11534.291786385022,56358.42097583434,0.0,0.0,0.0,0.0,18362.36633343004,100545.26
2020-04-21,0.0,9848.282366809488,0.0,3988.1857712726405,11258.234981989288,54033.17041813523,0.0,0.0,0.0,0.0,17883.895152259607,97011.77
2020-04-22,0.0,10133.509321662175,0.0,4042.5105187441795,11406.592040133934,56217.10740602943,0.0,0.0,0.0,0.0,18322.63170246779,100122.35
2020-04-23,0.0,10183.34451451748,0.0,4010.6649771229327,11470.441913259478,55722.509911712215,0.0,0.0,0.0,0.0,18272.963413764977,99659.92
2020-04-24,0.0,10314.824597795296,0.0,4072.4827932112357,11560.582910613188,56917.25191097198,0.0,0.0,0.0,0.0,18592.496071086407,101457.64
2020-04-27,0.0,10401.771104479014,0.0,4214.851096929752,11853.54115201274,57437.54278161736,0.0,0.0,0.0,0.0,18933.551653512393,102841.26
2020-04-28,0.0,10213.03356558021,0.0,4256.062974321953,12073.259833062408,56653.894803608266,0.0,0.0,0.0,0.0,19003.08725769633,102199.34
2020-04-29,0.0,10715.626787142195,0.0,4381.5718736527515,12309.879951115892,58979.145361307375,0.0,0.0,0.0,0.0,19423.612102046813,105809.84
2020-04-30,0.0,10656.248685016728,0.0,4265.429310092909,12045.090771389374,58722.211598025715,0.0,0.0,0.0,0.0,19304.40820916006,104993.39
2020-05-01,0.0,10503.5621366941,0.0,4129.617441414061,11701.428218978357,57090.682201187105,0.0,0.0,0.0,0.0,18584.21802296927,102009.51
2020-05-04,0.0,10575.66411784645,0.0,4091.2154647531456,11544.620442331801,57848.63680286804,0.0,0.0,0.0,0.0,18673.620942634338,102733.76
2020-05-05,0.0,10630.800926962957,0.0,4085.5956632905727,11586.874034841352,58664.401501287335,0.0,0.0,0.0,0.0,18746.46776606513,103714.14
2020-05-06,0.0,10601.111875900224,0.0,3993.805572735214,11429.12728947236,59120.458931112305,0.0,0.0,0.0,0.0,18751.43459493541,103895.94
2020-05-07,0.0,10802.573293825912,0.0,4087.468930444764,11566.216722947795,60013.30375851611,0.0,0.0,0.0,0.0,19049.44432715229,105519.01
2020-05-08,0.0,10993.855608530093,0.0,4173.63921953755,11847.907339678135,60867.60852142766,0.0,0.0,0.0,0.0,19420.300882799962,107303.31
2020-05-11,0.0,10999.79341874264,0.0,4094.961999061528,11705.184093868094,61297.97257492446,0.0,0.0,0.0,0.0,19378.910642214283,107476.82
2020-05-12,0.0,10787.728768294546,0.0,3986.31250411845,11374.667103571162,59994.03372626998,0.0,0.0,0.0,0.0,18941.829701629526,105084.57
2020-05-13,0.0,10603.232522404704,0.0,3866.423406250226,11083.586799616476,58972.722017225344,0.0,0.0,0.0,0.0,18622.297044308096,103148.26
2020-05-14,0.0,10715.626787142195,0.0,3971.3263668849218,11205.652733532957,59756.36999523443,0.0,0.0,0.0,0.0,18905.40628991413,104554.38
2020-05-15,0.0,10861.951395951379,0.0,3941.3540924178656,11166.21604719071,60026.15044668019,0.0,0.0,0.0,0.0,19112.35749284252,105108.03
2020-05-18,0.0,14148.607133337298,0.0,7765.135726039083,6652.40559748027,57779.62660827414,0.0,0.0,0.0,0.0,22139.283069698486,108485.06
2020-05-19,0.0,14140.499049020198,0.0,7570.525189667365,6566.337869649191,57568.42170683398,0.0,0.0,0.0,0.0,22078.28312469556,107924.07
2020-05-20,0.0,14529.687096240938,0.0,7738.83700490777,6689.141822774023,58817.54783820867,0.0,0.0,0.0,0.0,22359.2525683454,110134.47
2020-05-21,0.0,14432.390084435752,0.0,7714.291531851878,6704.361116110007,58021.00363849148,0.0,0.0,0.0,0.0,22438.7373451674,109310.78
2020-05-22,0.0,14524.281706696207,0.0,7693.252554946828,6696.489067832774,58226.1741141762,0.0,0.0,0.0,0.0,22412.8585806207,109553.06
2020-05-26,0.0,14556.714043964601,0.0,8082.473627690263,6983.031625124051,58189.967559643614,0.0,0.0,0.0,0.0,22773.31280109254,110585.5
2020-05-27,0.0,14654.011055769784,0.0,8433.12324277444,7214.99464769318,58491.68884741528,0.0,0.0,0.0,0.0,23154.100336565356,111947.92
2020-05-28,0.0,14521.579011923839,0.0,8301.629637117874,7147.819835727459,58383.069183817475,0.0,0.0,0.0,0.0,22878.67634246123,111232.77
2020-05-29,0.0,14632.389497590855,0.0,8203.447744894303,7110.034003996741,59200.73387367869,0.0,0.0,0.0,0.0,22945.221737009877,112091.83
2020-06-01,0.0,14770.226930981533,0.0,8303.382885193294,7120.530068366386,59089.096997203174,0.0,0.0,0.0,0.0,23179.97910111205,112463.22
2020-06-02,0.0,14826.983521201226,0.0,8370.006312059288,7210.796221945323,59638.22974094761,0.0,0.0,0.0,0.0,23366.675902484643,113412.69
2020-06-03,0.0,14878.334721876183,0.0,8685.590965635047,7493.140353488742,60120.983801382274,0.0,0.0,0.0,0.0,23814.008832506104,114992.06
2020-06-04,0.0,14756.713457119704,0.0,8864.422269327977,7571.860836261071,59638.22974094761,0.0,0.0,0.0,0.0,23704.9483247736,114536.17
2020-06-05,0.0,15016.172155266862,0.0,9211.565388261311,7858.392897487978,61270.54190779232,0.0,0.0,0.0,0.0,24261.341762527565,117618.01
2020-06-08,0.0,15282.387590344939,0.0,9362.344722747506,8005.3482947273615,61490.79844786564,0.0,0.0,0.0,0.0,24636.58384845466,118777.46
2020-06-09,0.0,15254.009295235091,0.0,9185.266667129998,7815.8943328552905,61877.001696213374,0.0,0.0,0.0,0.0,24451.73553026397,118583.91
2020-06-10,0.0,15202.658094560133,0.0,8831.110555894978,7622.766748453843,62854.578668593575,0.0,0.0,0.0,0.0,24211.432716616077,118722.55
2020-06-11,0.0,14491.84936942781,0.0,8112.2788449724185,7089.566678475936,59252.02649259987,0.0,0.0,0.0,0.0,22934.130837918434,111879.85
2020-06-12,0.0,14567.524823054066,0.0,8208.707489120567,7159.365506534067,59801.159236344305,0.0,0.0,0.0,0.0,23072.76707656145,112809.52
2020-06-15,0.0,14859.41585846962,0.0,8471.694700433698,7294.7647369024735,60561.49688152891,0.0,0.0,0.0,0.0,23385.16073430371,114572.53
2020-06-16,0.0,14989.1452075432,0.0,8601.435058014844,7437.511212329629,61864.932844702504,0.0,0.0,0.0,0.0,23880.55422705475,116773.58
2020-06-17,0.0,15005.361376177398,0.0,8475.201196584541,7383.981284044446,61834.76071592534,0.0,0.0,0.0,0.0,23817.705798869916,116517.01
2020-06-18,0.0,15048.604492535258,0.0,8468.188204282857,7354.5923038094425,62154.58528096331,0.0,0.0,0.0,0.0,23732.675572502198,116758.65
2020-06-19,0.0,15013.469460494496,0.0,8405.071273567704,7266.425363104436,61774.41645837101,0.0,0.0,0.0,0.0,23544.1302879477,116003.51
2020-06-22,0.0,15018.874850039228,0.0,8317.408869796662,7246.482840802112,62685.61474744144,0.0,0.0,0.0,0.0,23730.827089320293,116999.21
2020-06-23,0.0,15108.063777527315,0.0,8352.473831305078,7247.532447239076,63132.16225334351,0.0,0.0,0.0,0.0,23915.67540751098,117755.91
2020-06-24,0.0,14767.524236209169,0.0,8064.941146936055,6995.626902367624,61720.10662657211,0.0,0.0,0.0,0.0,23392.554667031338,114940.75
2020-06-25,0.0,14835.091605518324,0.0,8273.577667911139,7073.297778702989,62486.47869751214,0.0,0.0,0.0,0.0,23438.76674657901,116107.21
2020-06-26,0.0,14178.336775833326,0.0,7917.6683086007,6942.09697408244,61273.55912067004,0.0,0.0,0.0,0.0,22873.13089291551,113184.79
2020-06-29,0.0,14437.795473980486,0.0,8000.070968145482,7169.861570903712,61943.38037952314,0.0,0.0,0.0,0.0,23313.069890209343,114864.18
2020-06-30,0.0,14602.659855094827,0.0,8121.045085349522,7214.99464769318,63035.61144125657,0.0,0.0,0.0,0.0,23608.82719931444,116583.14
2020-07-01,0.0,14967.523649364271,0.0,8043.902170031004,7179.308028836392,63180.437659386975,0.0,0.0,0.0,0.0,23849.130012962334,117220.3
2020-07-02,0.0,14926.983227778775,0.0,8056.17490655895,7241.23480861729,63524.39992744667,0.0,0.0,0.0,0.0,23945.25113842149,117694.04
2020-07-06,0.0,15224.279652739064,0.0,8212.213985271408,7345.145845876765,64628.69984069097,0.0,0.0,0.0,0.0,24507.19002572118,119917.53
2020-07-07,0.0,15181.036536381203,0.0,8043.902170031004,7204.498583323537,63983.01628485961,0.0,0.0,0.0,0.0,24109.766141611202,118522.22
2020-07-08,0.0,15313.468580227149,0.0,8128.058077651206,7202.399370449608,65002.83423752784,0.0,0.0,0.0,0.0,24383.341652533418,120030.1
2020-07-09,0.0,15332.387443633712,0.0,7952.733270109118,7048.632027434325,65238.17684198974,0.0,0.0,0.0,0.0,24355.61440480481,119927.54
2020-07-10,0.0,15591.846141780872,0.0,8230.167245563718,7138.373377794781,65208.00471321258,0.0,0.0,0.0,0.0,24636.58384845466,120804.98
2020-07-13,0.0,15272.928158641655,0.0,8257.798435232351,7170.911177340676,63874.3966212618,0.0,0.0,0.0,0.0,24329.735640258117,118905.77
2020-07-14,0.0,15429.684455438899,0.0,8312.149125570399,7326.252930011405,64580.4244346475,0.0,0.0,0.0,0.0,24571.88693708792,120220.4
2020-07-15,0.0,15524.278772471716,0.0,8471.694700433698,7510.983662917137,64942.48997997351,0.0,0.0,0.0,0.0,24930.49267437785,121379.94
2020-07-16,0.0,15559.413804512478,0.0,8471.694700433698,7512.0332693541,64164.04905752261,0.0,0.0,0.0,0.0,24860.25031346539,120567.44
2020-07-17,0.0,15510.765298609886,0.0,8398.058281266021,7555.067133269641,64453.70149378341,0.0,0.0,0.0,0.0,24740.09890664144,120657.69
2020-07-20,0.0,15702.65662744789,0.0,8362.993319757605,7464.8009796907045,66107.13415077214,0.0,0.0,0.0,0.0,25133.8258243876,122771.41
2020-07-21,0.0,15629.683868594,0.0,8524.292142696324,7563.463984765356,65455.41616918534,0.0,0.0,0.0,0.0,25181.886387117178,122354.74
2020-07-22,0.0,15640.494647683465,0.0,8520.785646545484,7625.390764546255,65980.41120990804,0.0,0.0,0.0,0.0,25388.91650349075,123156.0
2020-07-23,0.0,15381.035949536305,0.0,8533.05838307343,7601.249816496074,64266.63429536497,0.0,0.0,0.0,0.0,25008.128968017936,120790.11
2020-07-24,0.0,15367.522475674474,0.0,8506.759661942117,7538.798233496693,63494.227798669504,0.0,0.0,0.0,0.0,25059.886497111325,119967.19
2020-07-27,0.0,15467.522182252025,0.0,8436.629738925281,7569.761623387143,64483.873622560575,0.0,0.0,0.0,0.0,25218.85605075532,121176.64
2020-07-28,0.0,15313.468580227149,0.0,8415.59076202023,7521.47972728678,63741.63925464227,0.0,0.0,0.0,0.0,24961.916888470263,119954.1
2020-07-29,0.0,15448.60331884546,0.0,8576.889584958952,7631.68840316804,64676.975246734444,0.0,0.0,0.0,0.0,25213.3106012096,121547.47
2020-07-30,0.0,15499.954519520421,0.0,8424.357002397335,7557.166346143569,65033.006366305,0.0,0.0,0.0,0.0,25209.613634845784,121724.1
2020-07-31,0.0,15705.359322220254,0.0,8429.616746623597,7529.876578782495,66656.26689451656,0.0,0.0,0.0,0.0,25322.371108942105,123643.49
2020-08-03,0.0,15726.980880399185,0.0,8447.149227377806,7559.265559017498,68273.49299697271,0.0,0.0,0.0,0.0,25279.855995758244,125286.74
2020-08-04,0.0,15818.872502659638,0.0,8412.08426586939,7579.208081319821,68448.49134388028,0.0,0.0,0.0,0.0,25473.946729858464,125732.6
2020-08-05,0.0,15799.953639253074,0.0,8531.305134998009,7726.152982494836,68677.79952258673,0.0,0.0,0.0,0.0,25780.794938055005,126516.01
2020-08-06,0.0,16210.763244652742,0.0,8524.292142696324,7753.44274985591,69691.58304949953,0.0,0.0,0.0,0.0,25908.340277606578,128088.42
2020-08-07,0.0,16197.249770790911,0.0,8710.136438690939,7886.742767350386,68641.59296805414,0.0,0.0,0.0,0.0,25950.85539079043,127386.58
2020-08-10,0.0,16143.195875343587,0.0,8762.733880953565,8077.7711388779035,68442.45691812484,0.0,0.0,0.0,0.0,26254.00663262316,127680.16
2020-08-11,0.0,15905.358735375357,0.0,8878.448253931343,8121.854609230408,67223.50291552731,0.0,0.0,0.0,0.0,26209.643036257396,126338.81
2020-08-12,0.0,16089.141979896263,0.0,8852.149532800031,8148.094770154517,68732.10935438564,0.0,0.0,0.0,0.0,26553.460908092075,128374.96
2020-08-17,0.0,14844.666876091282,0.0,7995.714584826805,6035.69970693851,69036.50981192639,0.0,0.0,5864.298432222609,0.0,25290.33552466599,129067.22
2020-08-18,0.0,14983.44840281267,0.0,7944.066852345081,6002.0681030252845,69289.34669822747,0.0,0.0,5836.095338601638,0.0,25439.848747675635,129494.87
2020-08-19,0.0,14938.840054937938,0.0,7937.610885784866,5986.425496554018,69138.84855161968,0.0,0.0,5820.53501108662,0.0,25328.583093342873,129150.84
2020-08-20,0.0,15122.229929534058,0.0,7866.595253622497,5956.7045442586095,70126.1163933668,0.0,0.0,5768.991426193121,0.0,25283.38142127019,130124.02
2020-08-21,0.0,15052.839166173364,0.0,7850.455337221958,5978.604193318383,70986.96579196338,0.0,0.0,5777.744110420318,0.0,25415.50938579034,131062.12
